Timestamp,お名前(ハンドル名。10文字以内),メッセージ(20文字以内)
12/18/2009 5:21:24,Hydrox,"Goodluck, Miku"
12/18/2009 5:21:56,みっくす,参加させていただきました＾＾
12/18/2009 5:22:49,TranceTP
12/18/2009 5:23:13,TVOHM,Let's do this!
12/18/2009 5:23:25,lukaserritsoe,PRISENCOLINENCINENCOUSOL
12/18/2009 5:24:48,Zach,vEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEnus
12/18/2009 5:25:53,Medieval_Turkey,"AND NEXT, JUPITER!"
12/18/2009 5:26:11,loads_of_fun
12/18/2009 5:27:24,ShadowPony,Getting Miku a little closer to Venus ^^
12/18/2009 5:27:38,Esa Rämö,"Yes, even we in Finland care about Miku."
12/18/2009 5:29:33,NA_geek,空高く駆けあがれ　ぼくらのゆめ
12/18/2009 5:30:42,Gašper,our planet is LEGEN.... wait for it... DARY
12/18/2009 5:32:09,山田,ガンバ！
12/18/2009 5:33:03,ぽめ,ミクの歌が宇宙に届きますように
12/18/2009 5:34:23,Vladimir,May your journey to the stormy planet be a calm one.
12/18/2009 5:35:53,Jernej,she will sing you the best songs!
12/18/2009 5:36:16,ロリグロラブ,"Conquer the universe, Miku!"
12/18/2009 5:39:08,新見直,大気圏を突破してください！！
12/18/2009 5:42:17,Jam Rules
12/18/2009 5:48:31,Jordan,"Pierce the heavens with your voice, Miku!"
12/18/2009 5:49:16,Xann,"Sing for all of space, Miku."
12/18/2009 5:56:08,vlyk,MIKU FTW!! hope u have fun in space!
12/18/2009 5:57:41,Hojo
12/18/2009 5:59:21,vlyk,btw don't forget to sing me a song out there!
12/18/2009 6:01:08,vlyk,MIKU FTW!!! sing me a song out there!
12/18/2009 6:01:15,Davíð Einarsson,Great effort! Hope enough people sign up.
12/18/2009 6:01:55,Misaki,"Good luck, Miku!!"
12/18/2009 6:06:35,Anna Leatherwood,Miku Miku ni Shite Ageru
12/18/2009 6:08:37,Sam,"Vocaloid needs more love, for it is fantastic!"
12/18/2009 6:09:56,影の王ｗ,ミクと共に宇宙でもガンバレ！「あかつき」
12/18/2009 6:10:51,Jiro,Miku will conquer the solar system!
12/18/2009 6:15:00,Vodka
12/18/2009 6:16:42,Quintin P,you go miku!
12/18/2009 6:17:45,Tjune,go go dominate venus!
12/18/2009 6:20:13,PvtPublic,Best of luck!
12/18/2009 6:22:03,noko,"Have fun on Venus, Miku~!"
12/18/2009 6:22:51,マサシ,いってらっさい
12/18/2009 6:32:51,Tristan Toglia,Good Luck!
12/18/2009 6:33:32,Griff McConal,mcCoanl
12/18/2009 6:36:53,ripple,楽しみにしています。がんばって下さい
12/18/2009 6:45:09,Anonymous
12/18/2009 6:51:34,min
12/18/2009 6:55:52,Dai Yang,Take another giant leap for otaku fandom
12/18/2009 6:58:40,コレット,上手く行ったらサイコーね♪各技術職の職の皆さんもがんばってくださいね？
12/18/2009 7:09:36,千翠かでな,科学を楽しいと思う心は一生もの。
12/18/2009 7:10:31,雪豹,あかつきの成功を祈ります。
12/18/2009 7:11:30,Brian L. M. ,"金星へいこうぜ,みくたん! "
12/18/2009 7:12:26,teryn
12/18/2009 7:13:41,ma,無事に金星まで連れて行ってください
12/18/2009 7:14:41,Skye Reign
12/18/2009 7:17:48,Hi,Send Miku to Venus!
12/18/2009 7:22:37,Daniel Sasquatch,I support the Hatsune Miku venus probe
12/18/2009 7:25:27,ZuaChan
12/18/2009 7:26:28,Ruki chan~,LOVE UUUU!!!!
12/18/2009 7:35:05,zhuo,Go Go AKATSUKI!
12/18/2009 7:36:22,ak-ak,本当のstargazerになる日が来るのか…
12/18/2009 7:43:36,Labtech,Labtech
12/18/2009 7:45:04,Ninjabat
12/18/2009 7:47:55,Sakura
12/18/2009 7:48:14,黒馬
12/18/2009 7:49:04,NLRevZ,I wish Miku a prosperous journey to Venus! GO JAXA! :)
12/18/2009 7:49:17,John Smith
12/18/2009 7:53:27,Emmanuel Camilo Ignacio Rios Araya,Miku a Venus ctm!
12/18/2009 7:54:54,Kurono,Kurono
12/18/2009 7:57:59,acw2097,miku rules!!!
12/18/2009 8:00:14,Val,"if you see any aliens, just whack them with your leek."
12/18/2009 8:20:54,Richard Mongler,Good luck!
12/18/2009 8:33:57,"パノッティ, ",miku=love
12/18/2009 8:36:32,Diana D.,Miku is a star!
12/18/2009 8:37:03,Juho  Tuominen,Miku Banzai!
12/18/2009 8:41:25,.
12/18/2009 8:42:03,chseh,i love u
12/18/2009 8:46:43,Hello,Hello
12/18/2009 8:49:03,Ortega Bruno,All hail Miku.
12/18/2009 8:51:10,Trodecy,Travel with the speed of light~! (8)
12/18/2009 8:52:18,Greyhawk
12/18/2009 8:54:19,mike92,We love miku!
12/18/2009 8:55:39,kawasemc,DO IT
12/18/2009 8:56:09,paco,科学の発展のために！
12/18/2009 9:00:24,oga@札幌,金星もみっくみくにしてやんよ
12/18/2009 9:00:49,蒼月　那夜,金星へ飛び立て！！
12/18/2009 9:01:56,西崎えいじろー,あかつきが皆に希望を与えてくれますように
12/18/2009 9:02:29,TTO,電子の歌姫、宇宙に。ロマンディックですね。あかつきも頑張れ！
12/18/2009 9:03:25,hiroko,宇宙進出おめでとうございます
12/18/2009 9:03:25,つーじー,面白い試みです。応援しています。
12/18/2009 9:05:54,Kurtis Talbert,"Popipo in space, Miku~"
12/18/2009 9:13:09,KURAU,금성에서도 보컬로이드의 아니 하츠네 미쿠의 열풍에 빠져보아요!
12/18/2009 9:13:14,킨토킨즈
12/18/2009 9:20:07,Akitafuki,がんばってください
12/18/2009 9:22:52,haya-miyuki
12/18/2009 9:24:49,佐伯章,是非金星までお供してやってください！
12/18/2009 9:30:46,decimal,金星にネギを立てて来い！
12/18/2009 9:32:07,Gee,:D
12/18/2009 9:34:28,Thiago,I support the Hatsune Miku venus probe
12/18/2009 9:35:23,Steven Duford,I <3 U Hatsune Miku! GO! GO! GO! into space!
12/18/2009 9:35:39,otakudsephy
12/18/2009 9:38:07,Sarah Schickler,Good Luck Miku
12/18/2009 9:45:46,神秘王,ミクちゃん可愛い
12/18/2009 9:46:11,y-yassy,頑張れ「あかつき」！
12/18/2009 9:53:54,Hussein,Miku!
12/18/2009 9:54:41,Max Finch-Bretlaender
12/18/2009 9:55:54,Moises A.
12/18/2009 9:56:10,12180956,金星によろしく！
12/18/2009 9:58:34,Flow
12/18/2009 9:59:58,soullark
12/18/2009 10:00:34,Anonymous
12/18/2009 10:02:02,J-chan,<3
12/18/2009 10:02:16,Artix,Yeah go MIKU GO
12/18/2009 10:02:32,烈風気利,初音ミク ‐ 愛の女神を向かった歌姫
12/18/2009 10:03:07,Asa Jessup
12/18/2009 10:03:46,cyth
12/18/2009 10:06:13,Sygnooz,FOR THE GLORY OF HATSUNE MIKU
12/18/2009 10:08:13,Gaige Hallman
12/18/2009 10:09:28,Mithy
12/18/2009 10:11:29,Tomoki Sato,From Brazil with Love! XD
12/18/2009 10:15:35,吉田,JAXAがんばれ
12/18/2009 10:15:58,tanasinn,"Have a good flight, Miku!"
12/18/2009 10:17:34,MIKUMIKUCHAAAAN
12/18/2009 10:18:47,Shiuka
12/18/2009 10:18:50,Chuck Norris
12/18/2009 10:19:07,urankyou023,Von voyage!!!
12/18/2009 10:19:52,Hornet,the internet needs a representiative to the venutians; miku is a perfect example. :)
12/18/2009 10:20:29,Anonymous
12/18/2009 10:20:45,Jesus,"MIKU, GOOOOO~!"
12/18/2009 10:22:15,Hatsune Miku,IM GOING TO VENUS~!
12/18/2009 10:24:59,...I?,QUICKER THAN WIND AND AS STILL AS THE FOREST! HOTTER THAN FLAMES AND MORE MAGNIFICENT﻿ THAN A MOUNTAIN!!
12/18/2009 10:26:11,2009digitalboy,"Yay, Miku's spreading love all over the galaxy!"
12/18/2009 10:27:08,Adam M.
12/18/2009 10:27:32,Walter,c'mon Miku!
12/18/2009 10:29:35,Len Kagamine
12/18/2009 10:30:17,ikagamine len,"Come on, Miku! C:"
12/18/2009 10:31:21,Hageshii,Miku in space!
12/18/2009 10:32:11,taqrow,是非金星へ。
12/18/2009 10:33:22,Hillbilly Otaku
12/18/2009 10:33:24,x999x,Go!
12/18/2009 10:35:22,Carolyn
12/18/2009 10:35:55,Eligio Bravo Jr.,Yo.
12/18/2009 10:37:27,Hilary Tang,"Good luck, Miku! Sing your heart out!"
12/18/2009 10:42:04,BeautifulGothiFlower,We love you Miku!!!!
12/18/2009 10:44:47,magnalop
12/18/2009 10:45:41,HAMURU,ついにセーラービーナスの母星を調査するときが来たか
12/18/2009 10:48:17,ぐるぐる,あかつきの成功を祈る
12/18/2009 10:51:15,Nicholas Cage,As an actor and a big fan of Vocaloid I would love to see this happen
12/18/2009 10:52:30,tomozou,miku!!
12/18/2009 10:53:56,咲き,みく
12/18/2009 10:54:41,咲き,ミク！！
12/18/2009 10:54:55,Jeff Chao,Send Miku to Venus!
12/18/2009 10:58:41,Ayano・K,宇宙も全部みっくみくに！
12/18/2009 11:02:03,geckoeft,ミクで宇宙に興味を持つ人が増えますように！
12/18/2009 11:04:32,Nana-dono
12/18/2009 11:05:46,ツッシー,あかつきがんばれ！ミクがついてる！
12/18/2009 11:08:04,Leaasi,Have a nice trip!  あかつきとミク、金星まで先に行っていて下さい。
12/18/2009 11:14:12,grive,がんばれ！
12/18/2009 11:20:08,Miku,For the win
12/18/2009 11:20:32,Unknown,Go! Go! ミク!
12/18/2009 11:22:02,はつあき,ぜひ成功させて世界を驚かせて下さい
12/18/2009 11:23:31,Meghan Ohlinger,Miku is technology on a stick
12/18/2009 11:27:55,Kiarri Conley,I want to see you make it past the stars!
12/18/2009 11:29:15,ビッグパP,VenusにDivaミクを連れて行ってあげてください！
12/18/2009 11:29:40,リトルP,がんばってください！
12/18/2009 11:30:00,Rachel,DECULTURE DECULTURE
12/18/2009 11:35:47,RawrItIsYuki,Good luck!!! ROCK ON!
12/18/2009 11:37:26,Mikeal Fox,i love you
12/18/2009 11:39:16,ryuuzi,架空のアイドルが宇宙に行くのもいいものだね＾＾
12/18/2009 11:44:28,睦月,あかつきもミクもがんばれ！
12/18/2009 11:49:15,美緒,両方頑張れ!!
12/18/2009 11:54:22,Na,I LOVE MIKU
12/18/2009 11:57:11,Vinny,SEND MIKU TO OUTER SPACE!
12/18/2009 12:00:31,コーネリア,遠く長い旅、気をつけて行ってきてね。
12/18/2009 12:03:57,Chalkveins
12/18/2009 12:06:45,Olga Andreyeva,Put up Miku Hatsune please!
12/18/2009 12:07:11,Pieceofcandy,Please send Miku to Venus
12/18/2009 12:08:59,Blaq Cat,Mikuuuuu
12/18/2009 12:11:24,Mikitea
12/18/2009 12:11:45,JBG0063@nifty.com,まずは予算の壁突破ですね。
12/18/2009 12:19:32,Ace Foster
12/18/2009 12:20:16,黒薔薇神姫,初音ミクは我々の救いの神だ！！
12/18/2009 12:22:10,あさ,いつか迎えに行けたなら
12/18/2009 12:30:26,Tamzin,You rock Akatsuki!
12/18/2009 12:33:34,KEINZKZR,創造力。
12/18/2009 12:34:22,かっぽれ,ミク＠あかつき！　飛んでけ～
12/18/2009 12:34:43,ywk,Go!
12/18/2009 12:38:28,ぴのこ,ミク～宇宙になんて行かないで＞＜
12/18/2009 12:44:24,Katina,Have a safe lauch Miku! \(^o^)/
12/18/2009 12:47:26,Haru Star,MIKU RULES GO VOCALOID!
12/18/2009 12:51:12,meisen,いってらっしゃい！ 成功を祈る！
12/18/2009 12:54:11,上林賢一,初めての音は何でしたか貴方の初めての音は
12/18/2009 12:54:33,Erik Night,"Go, Miku-tan! See you in Venus!"
12/18/2009 12:55:39,JayMing,ビーナスに女神を。逆風に負けず、頑張れ！JAXA
12/18/2009 13:03:19,kioka,あかつき、がんばって金星を見てきてね！
12/18/2009 13:04:43,Nemui,宇宙事業の発展を願って
12/18/2009 13:17:39,InabaFarms,ミクさんを宇宙でも歌わせてね！
12/18/2009 13:21:14,Phantazum,Miku deserves to be the first virtial idol in space.
12/18/2009 13:21:34,Horo,Plz.
12/18/2009 13:21:47,若松屋 市川松三郎,はやぶさ先輩のように任務を果たしてください、頼みましたよ
12/18/2009 13:23:53,dorotheas,金星を見上げて思い浮かべるのが楽しみ、あかつき・ミクにBon Voyage!
12/18/2009 13:23:53,Randy Johnson,It just makes sense!
12/18/2009 13:24:48,pierce
12/18/2009 13:28:57,Suika Ibuki,It would make life worth living
12/18/2009 13:29:26,Nathan Clark
12/18/2009 13:30:52,Chris Robbins,Have a safe trip!
12/18/2009 13:32:07,Anonymous,You can do it Miku!
12/18/2009 13:32:55,Austin Woo,Bring music to all the universe!
12/18/2009 13:33:29,Jonny
12/18/2009 13:33:30,Vanessa Bui,"One small step for man, one huge leap for VOCALOID"
12/18/2009 13:35:28,Rabite,Miku in space? ...BRILLIANT!
12/18/2009 13:36:22,Lowtyper,"Pls come back safe, ok?^^ Greetings, Low"
12/18/2009 13:37:25,Imad,Miku Banzai!
12/18/2009 13:38:21,유예랑
12/18/2009 13:44:26,Niunia,This would be absoulutly amazing.
12/18/2009 13:44:54,anonymous
12/18/2009 13:45:24,Iain M.,Keep cool on Venus!
12/18/2009 13:46:02,樹,金星にいる君たちを見てみたい
12/18/2009 13:46:39,Rukal,:3
12/18/2009 13:47:09,WEED,頑張れあかつき！
12/18/2009 13:47:17,悠厘,銀河の歌姫初音ミク＠金星
12/18/2009 13:47:43,TC,Bring the icon of the digital generation to the stars!
12/18/2009 13:49:42,Emily Soukhanouvong,For my friend. :)
12/18/2009 13:51:40,anonymous
12/18/2009 13:52:42,HARUKA,夢よ、宇宙に飛び立て！
12/18/2009 13:53:34,xeshiro,ミク最高
12/18/2009 13:59:31,Victor Hansen,I sure love me some Miku Hatsune
12/18/2009 14:05:40,Ivan Kang,"Do it, do it for the fans worldwide!!!"
12/18/2009 14:19:15,Blank Verse,Go Miku!
12/18/2009 14:20:46,Abraham,This will be a dream come true
12/18/2009 14:21:46,冷凍みかん,ミク大好きだぁぁぁぁぁｗｗ
12/18/2009 14:22:01,Mocona Hinamizawa,"Goddess Hatsune, may you be able to depart for Venus!!"
12/18/2009 14:24:38,mbc,いざ金星へ
12/18/2009 14:26:53,りん,あかつきのことは任せました！
12/18/2009 14:30:44,太郎,世界初のヴォーカロイドを宇宙へ！
12/18/2009 14:33:12,sasa,あかつきにミクが載ったら、あの人に告白します！
12/18/2009 14:34:02,zett,may you represent our hopes and dreams
12/18/2009 14:34:05,Lord Jorge,Bringing music to Venus
12/18/2009 14:36:25,tanuki,計画の成功をお祈りしております
12/18/2009 14:39:00,Nagashi Korone,"Miku-chan, ganbatte!"
12/18/2009 14:39:39,아린,아린
12/18/2009 14:40:11,ねこのみ,金星に歌を！！あかつき頑張れ☆
12/18/2009 14:40:47,一休のクセに生意気や,ＭＩＫＵ-ＡＫＡＴＳＵＫＩ_inside
12/18/2009 14:44:16,Slify,Maybe the venusians will like her.
12/18/2009 14:44:59,trewdys
12/18/2009 14:45:01,Colon Three
12/18/2009 14:49:36,Johann,"best virtual idol, soaring to space"
12/18/2009 14:52:19,Anonymous,OMG LAWL
12/18/2009 14:52:38,Sam Lynch
12/18/2009 14:52:39,shinespark
12/18/2009 14:53:30,JEFFREY DAHMER,HASTUNE MIKU: FIRST FICTIONAL CHARACTER TO TRAVEL IN SPACE!
12/18/2009 14:53:41,anus
12/18/2009 14:54:33,Daniel Leyva,FAP FAP FAP
12/18/2009 14:56:29,Reaper Creeper,Your voice shall be the voice that pierces the heavens!!!
12/18/2009 14:57:24,Alucard Wang,satubatuhime@gmail.com
12/18/2009 14:58:08,Loki Lau,I think this would be great for spreading culture!
12/18/2009 15:00:18,ヒロ,楽しみにしています
12/18/2009 15:11:02,Stefan Lapalme
12/18/2009 15:11:51,Supernova1337
12/18/2009 15:19:19,dreamt,i am chinese!
12/18/2009 15:19:50,Dist,GO GO GO!
12/18/2009 15:25:35,skapdms,화이팅!
12/18/2009 15:27:36,JC[Ely],miku
12/18/2009 15:32:34,꽃설하,보컬로이드는 진리
12/18/2009 15:33:28,はらわた,ビーナスもみっくみくにしてやんよ
12/18/2009 15:38:02,Brolock
12/18/2009 15:39:57,闇音サキ,ミク金星行きオメットサン！　あかつきもガンバっ♪
12/18/2009 15:41:21,캐슬린,캐슬린
12/18/2009 15:41:56,misakisinn,ミクを金星につれていってあげてください
12/18/2009 15:47:24,29,全力で支援ーーー!! 痛探査機とはすばらすぃ!!!
12/18/2009 15:49:28,遠山うづき,文明の進化、「あかつき」。これにより、更なる科学とミクの発展を願って。
12/18/2009 15:50:08,kilaring,미쿠! 아름다운별~ 화성! 그곳에서도 멋진노래 전파시키도록해~
12/18/2009 15:50:44,bailey parker,you can do  it!! good luck!!
12/18/2009 15:51:02,Kel- EEEEEEEEE
12/18/2009 15:56:00,Alexa
12/18/2009 15:56:52,lea,go miku!!
12/18/2009 15:58:10,phoenix00,mikumikumikumikumikumikumikuwwwwwwwwwwwwwwww
12/18/2009 16:01:02,水樹奈々,日本
12/18/2009 16:03:26,billyboy999,Awesome
12/18/2009 16:04:02,JOHANNA,SPACE MIKU
12/18/2009 16:04:18,ヤシロ,ミク好き好きー♪　あかつき、大変だと思うけど頑張ってください！
12/18/2009 16:06:17,Zelus,Go Miku!
12/18/2009 16:06:37,Big Johnny,PIERCE THE HEAVENS!
12/18/2009 16:07:48,Murielo,COMBINE HASTUR AND TUNE TO MAKE HASTUNE
12/18/2009 16:09:38,키랏~☆,미쿠야 금성 꼭 가길바래.ㅎ
12/18/2009 16:15:20,Asai Tsutone,Go go go go >.< Miku's going to venus ^^ remember to bring a few other vocalouds miku don't let kaito bring his AISU
12/18/2009 16:15:21,Joe Kellsmith
12/18/2009 16:16:19,Martin Herkt
12/18/2009 16:16:37,利鷹,まるで夢物語だなぁと思います。ラブソング・フロム・ヴィーナス！
12/18/2009 16:17:02,Projekt,High five
12/18/2009 16:17:17,Furious,High Five!
12/18/2009 16:17:51,technasian,"greetings, miku will make a fine plate in space"
12/18/2009 16:19:01,ナイR＠ＴＥＰ,ミク＆あかつき、金星まで平穏な旅を！！
12/18/2009 16:19:17,Arthur Bobbio
12/18/2009 16:19:43,imily,とどけ、この想い！
12/18/2009 16:20:00,Icarus
12/18/2009 16:20:16,鏡音,ミクといっしょにw
12/18/2009 16:23:48,피카리,미쿠야 이제 금성으로도 진출하자!!
12/18/2009 16:24:42,yuichiro,みっくみくにされましたｗ
12/18/2009 16:26:25,KOU,ミクもあかつきもがんばれ！
12/18/2009 16:26:48,smego,let's go to Venus
12/18/2009 16:27:14,Asai Tsutone,Go go go go >.< Miku's going to venus ^^ remember to bring a few other vocalouds miku don't let kaito bring his AISU
12/18/2009 16:28:28,hatiku,よくわからんけど応援します！
12/18/2009 16:28:30,さおり,がんばってください
12/18/2009 16:30:53,Tamara,The first fictional charcter to leave the earth?
12/18/2009 16:31:59,空夜,あかつきもミクも宇宙で頑張れー！
12/18/2009 16:34:21,규르딩딩,반갑습니다.
12/18/2009 16:35:41,Almamater
12/18/2009 16:38:27,josh,YES!!! MIKU FOR SPACE!
12/18/2009 16:38:34,クロワッサン,金星までとべー！
12/18/2009 16:39:58,xxx充,みっくみくにしてあげる～
12/18/2009 16:41:09,tani,jaxa頑張れ！
12/18/2009 16:42:47,Aaron Tay,WOOOT
12/18/2009 16:43:55,잘갔다와,잘갔다와
12/18/2009 16:45:20,m4ximix3r,do your best jaxa!go miku!sing in space
12/18/2009 16:47:54,우하진,언제까지나 있을 겁니다.
12/18/2009 16:49:56,Only My Railgun
12/18/2009 16:50:33,ｚｚｚｚ
12/18/2009 16:51:24,36
12/18/2009 16:53:24,Jono,初音ミク 화이팅!
12/18/2009 16:55:41,照葉結樹
12/18/2009 16:57:35,DADDY COOL,send HATSUNE MIKU into space and I will give you access to a secret area of VIP quality ;)
12/18/2009 16:57:48,SFKhoa,ゆっくり～
12/18/2009 17:04:13,桑折ところで氷猫,青い星より厚い雲の下へ。ゆけ！あかつき！
12/18/2009 17:04:37,Allan,"Good luck Miku, I hope you can make it!"
12/18/2009 17:04:38,nuerhachi,Bon boyage!
12/18/2009 17:05:28,IAMTOFU,KITAAAA!
12/18/2009 17:09:02,tarou,行って来い
12/18/2009 17:10:10,teiruzu51,みっくみくにしてやんよ！！
12/18/2009 17:10:28,Daniel Young,Nothing could be better than this.
12/18/2009 17:12:59,jun-yogi,愛の星へようこそ
12/18/2009 17:14:27,ZXAvent,「あかつき」きっと金星のに上がることができます!!!
12/18/2009 17:19:06,Ｈ・Ｋ,がんばってください
12/18/2009 17:23:39,不思議音アリス,色々と応援してます＾＾
12/18/2009 17:26:37,JoE,Fly into space Miku ^_^
12/18/2009 17:29:37,Marek,"go miku, go!"
12/18/2009 17:30:20,린,미쿠 화이팅!!
12/18/2009 17:37:42,sgAmirul,Have a safe trip there! Miku remember to bring back something!
